,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-08-26 02:57:00+00:00,20446,13373,6.176562652841632,18.0,1.7847129939198147,67,13109,33819,rrc00,nimda,normal,0
2001-08-26 03:00:00+00:00,33749,7990,5.383537289993778,18.0,1.833182651399262,90,7642,41739,rrc00,nimda,normal,0
2001-08-26 03:03:00+00:00,21368,1365,5.703809434668663,21.0,1.7196097655540734,187,602,22733,rrc00,nimda,normal,0
2001-08-26 03:06:00+00:00,7331,1527,5.489701268585459,17.0,1.711172034620225,143,1121,8858,rrc00,nimda,normal,0
2001-08-26 03:09:00+00:00,31997,2135,5.220364409163359,21.0,2.0840633426001975,369,1141,34132,rrc00,nimda,normal,0
2001-08-26 03:12:00+00:00,31738,4929,4.948389942655492,17.0,2.1515862275690334,1412,1919,36667,rrc00,nimda,normal,0
2001-08-26 03:15:00+00:00,30890,4573,5.026448688896083,18.0,2.1039926543861722,703,1235,35463,rrc00,nimda,normal,0
2001-08-26 03:18:00+00:00,5089,616,5.08469247396345,16.0,1.6997276227949667,110,213,5705,rrc00,nimda,normal,0
2001-08-26 03:21:00+00:00,5381,283,4.523322802453076,17.0,1.526226341056698,45,89,5664,rrc00,nimda,normal,0
2001-08-26 03:24:00+00:00,2020,384,5.098514851485149,20.0,2.112831559844391,69,109,2404,rrc00,nimda,normal,0
2001-08-26 03:27:00+00:00,1741,303,5.147616312464101,20.0,2.051471867304448,46,74,2044,rrc00,nimda,normal,0
2001-08-26 03:30:00+00:00,1558,464,5.2265725288831835,17.0,1.945835864775633,69,95,2022,rrc00,nimda,normal,0
2001-08-26 03:33:00+00:00,2305,344,4.733188720173536,15.0,1.724508929177868,60,72,2649,rrc00,nimda,normal,0
2001-08-26 03:36:00+00:00,1701,411,4.985890652557319,17.0,1.8849416234894871,71,105,2112,rrc00,nimda,normal,0
2001-08-26 03:39:00+00:00,1368,299,5.4108187134502925,14.0,1.9770466268644262,51,81,1667,rrc00,nimda,normal,0
2001-08-26 03:42:00+00:00,2504,399,4.818690095846645,16.0,2.0039582738630903,60,112,2903,rrc00,nimda,normal,0
2001-08-26 03:45:00+00:00,2181,236,4.193030719853279,14.0,1.6780993575749683,36,61,2417,rrc00,nimda,normal,0
2001-08-26 03:48:00+00:00,1551,255,4.948420373952289,14.0,1.6812144511910834,52,72,1806,rrc00,nimda,normal,0
2001-08-26 03:51:00+00:00,1598,311,4.975594493116396,15.0,1.81083655448346,43,69,1909,rrc00,nimda,normal,0
2001-08-26 03:54:00+00:00,1312,700,4.995426829268292,14.0,1.7673298209065438,36,527,2012,rrc00,nimda,normal,0
2001-08-26 03:57:00+00:00,1633,293,4.473974280465401,14.0,2.244015502799233,39,102,1926,rrc00,nimda,normal,0
2001-08-26 04:00:00+00:00,1631,324,5.153280196198651,15.0,2.3430081686426933,58,76,1955,rrc00,nimda,normal,0
2001-08-26 04:03:00+00:00,1312,303,5.134146341463414,18.0,2.5179826183651577,60,70,1615,rrc00,nimda,normal,0
2001-08-26 04:06:00+00:00,1035,135,4.980676328502415,15.0,2.0580027667596523,24,41,1170,rrc00,nimda,normal,0
2001-08-26 04:09:00+00:00,1246,265,5.242375601926164,16.0,2.0339814927515385,38,53,1511,rrc00,nimda,normal,0
2001-08-26 04:12:00+00:00,992,297,5.077620967741935,15.0,1.8850598907775897,44,58,1289,rrc00,nimda,normal,0
2001-08-26 04:15:00+00:00,1202,261,5.076539101497504,14.0,1.813922493070495,41,100,1463,rrc00,nimda,normal,0
2001-08-26 04:18:00+00:00,2248,268,4.570729537366548,14.0,1.5645588220430966,49,76,2516,rrc00,nimda,normal,0
2001-08-26 04:21:00+00:00,1469,360,4.943498978897209,19.0,2.117114032815223,58,71,1829,rrc00,nimda,normal,0
2001-08-26 04:24:00+00:00,2382,359,4.2846347607052895,14.0,1.5138622865939761,66,86,2741,rrc00,nimda,normal,0
